"id_men","culture_label","superficie","production_kg"
1627,"Mil",2,550
1628,"Mais",1.4043,500
1629,"Mil",3.5,1500
1629,"Sorgho",3,1200
1630,"Arachide",7.5,4000
1630,"Niébé",14.5,2300
1631,"Arachide",1,300
1631,"Mil",2,800
1632,"Arachide",1,350
1632,"Mais",1,0
1632,"Riz",1,355
1633,"Mil",4.5,500
1633,"Niébé",1.5,200
1634,"Arachide",1,50
1634,"Mil",1.5,500
1634,"Niébé",1,50
1635,"Arachide",1.5,50
1635,"Mil",3,800
1635,"Niébé",0.5,60
1636,"Arachide",1,200
1636,"Niébé",0.5,20
1637,"Arachide",9,4000
1637,"Mais",1,446
1637,"Mil",15,1000
1638,"Arachide",0.5,15
1638,"Mil",0.5,850
1639,"Arachide",1.5,1500
1639,"Mil",0.5,300
1639,"Riz",1,1072.71598320379
1640,"Mais",1,450
1640,"Mil",1.5,150
1640,"Riz",0.9,860
1641,"Arachide",1.25,770
1641,"Mais",1.25,850
1641,"Sorgho",0.75,420
1642,"Arachide",1,50
1642,"Mil",2,50
1642,"Niébé",1,30
1643,"Arachide",0.15,250
1643,"Mais",0.44,750
1644,"Arachide",1,1050
1644,"Mais",1.5,2500
1645,"Arachide",3,1500
1645,"Mil",2,1000
1646,"Arachide",1,150
1646,"Mil",1,100
1647,"Riz",0.7525,700
1648,"Arachide",3,1600
1648,"Mais",2,1600
1648,"Mil",4,1400
1649,"Arachide",1.65,200
1649,"Riz",0.6,684
1650,"Arachide",2,75
1650,"Mil",2,600
1650,"Niébé",0.25,100
1651,"Arachide",3,1000
1651,"Mais",0.5,100
1651,"Mil",2,500
1651,"Sorgho",0.5,50
1652,"Mais",0.25,150
1652,"Mil",0.5,200
1653,"Arachide",5,2000
1653,"Mais",3,1000
1653,"Mil",3,1000
1653,"Sorgho",2,800
1653,"Sésame",1,500
1654,"Arachide",4,1000
1654,"Mil",3,1200
1655,"Arachide",1.1,400
1655,"Mil",1.9,1000
1656,"Arachide",2,263
1656,"Mil",1,1115
1656,"Niébé",1,350
1656,"Pastèque",1,3550
1657,"Niébé",0.5,30
1658,"Arachide",1,60
1658,"Mil",2,700
1659,"Arachide",2,1400
1659,"Mil",1,600
1659,"Riz",1,500
1660,"Arachide",1,650
1660,"Bissap",1,85
1660,"Mil",1.5,650
1661,"Arachide",1.5,600
1661,"Manioc",1,600
1661,"Mil",1.5,1000
1662,"Arachide",3,2500
1662,"Mais",1,1550
1662,"Mil",2,950
1663,"Niébé",0.7,300
1664,"Arachide",2,50
1664,"Mil",6,500
1664,"Niébé",0.5,50
1665,"Mil",4,1500
1666,"Sorgho",0.48,368
1667,"Riz",0.025,50
1667,"Sorgho",0.2291,12
1668,"Arachide",0.7062,600
1668,"Mil",0.2117,300
1669,"Arachide",2,300
1669,"Mil",2,250
1670,"Arachide",1,400
1670,"Mil",2,300
1671,"Arachide",4,2500
1671,"Aubergine",1,1900
1671,"Mais",1,800
1671,"Mil",2,1000
1672,"Mais",0.5,400
1672,"Riz",0.75,700
1673,"Arachide",0.75,300
1673,"Mais",0.25,0
1673,"Mil",0.5,184
1673,"Riz",0.5,0
1674,"Arachide",1.5,700
1674,"Mil",2,700
1674,"Niébé",1,350
1675,"Arachide",0.5,660
1675,"Mil",1,900
1675,"Sorgho",1,950
1676,"Arachide",4,100
1676,"Mil",3,2000
1676,"Niébé",1,100
1676,"Sorgho",1,300
1677,"Riz",0.83,140
1678,"Arachide",1,340
1678,"Mil",1,600
1678,"Niébé",1,70
1679,"Mais",0.25,250
1679,"Niébé",0.15,100
1679,"Riz",0.5,600
1680,"Arachide",2,1000
1680,"Mais",2,2500
1680,"Mil",1,1200
1681,"Arachide",0.75,600
1681,"Coton",0.75,500
1681,"Mais",0.5,350
1681,"Sorgho",1,580
1682,"Niébé",0.25,0
1683,"Mais",2,500
1683,"Mil",2,600
1684,"Mil",1.5,377
1685,"Mais",0.7,500
1686,"Arachide",1,440
1686,"Mil",3,980
1686,"Niébé",1,400
1687,"Arachide",1,350
1687,"Mais",1,50
1687,"Mil",1,300
1687,"Sésame",10,1550
1688,"Niébé",1,159
1689,"Mil",1,300
1690,"Arachide",3,2000
1690,"Mais",2,1000
1690,"Mil",2,1500
1690,"Sorgho",1,300
1691,"Arachide",1,650
1691,"Mais",1.5,1000
1691,"Riz",1,2000
1692,"Arachide",2,1700
1692,"Mil",2,1500
1693,"Arachide",4,600
1693,"Niébé",3,0
1694,"Arachide",2,900
1694,"Mais",1.5,200
1694,"Mil",1.5,450
1694,"Sésame",2,400
1695,"Arachide",4,2500
1696,"Riz",2,1600
1697,"Arachide",5.5926,3000
1697,"Sorgho",1.4443,800
1698,"Riz",0.75,2625
1699,"Arachide",7,3200
1699,"Niébé",2.1358,1800
1699,"Pastèque",4,11335
1700,"Riz",0.7,4421.05263157895
1701,"Arachide",1.5,0
1701,"Niébé",2,100
1702,"Arachide",2,300
1702,"Mil",2,150
1702,"Sorgho",2,50
1703,"Arachide",2,2000
1703,"Mais",1,1200
1703,"Mil",2,1000
1704,"Arachide",2,50
1704,"Mil",2,100
1705,"Pastèque",3,6750
1706,"Arachide",1.201,300
1706,"Niébé",1.2685,153
1707,"Arachide",1,300
1707,"Mil",1,150
1708,"Arachide",2,120
1708,"Niébé",15,5000
1709,"Arachide",3,800
1709,"Mil",5.5,850
1709,"Niébé",0.5,60
1710,"Arachide",1.5,800
1710,"Mil",2,850
1710,"Niébé",0.5,250
1711,"Mil",2,300
1711,"Niébé",3,400
1712,"Arachide",5.5,4500
1712,"Mil",1.5,2000
1713,"Arachide",2,1000
1713,"Mais",1,600
1714,"Mil",5,1500
1714,"Niébé",5,1500
1715,"Arachide",0.5,50
1715,"Mil",1,400
1716,"Mil",1,470
1717,"Arachide",8,10000
1717,"Mais",2,600
1717,"Mil",3,2000
1718,"Arachide",6,1800
1718,"Mais",1,300
1718,"Mil",3,1800
1719,"Mais",0.25,200
1719,"Riz",0.5,350
1720,"Mil",1,100
1720,"Sésame",1,80
1721,"Riz",1,1000
1722,"Arachide",4,2400
1722,"Mil",6,1700
1722,"Niébé",2,240
1723,"Mil",1,200
1724,"Arachide",2,250
1724,"Niébé",2,250
1725,"Arachide",1,308
1725,"Mil",1,200
1726,"Riz",0.25,150
1727,"Arachide",3,1000
1727,"Mil",2,980
1727,"Niébé",1,100
1728,"Arachide",1,400
1728,"Mais",1,800
1728,"Mil",3,1700
1729,"Arachide",1,312
1729,"Mil",1,150
1730,"Arachide",6,150
1730,"Mil",3,300
1730,"Niébé",1.5,250
1731,"Mais",3,850
1731,"Mil",4,900
1732,"Arachide",4,1221
1732,"Bissap",0.99,80
1732,"Gombo",0.99,852
1732,"Mil",6,4000
1732,"Niébé",1,400
1732,"Sorgho",0.99,135
1732,"Tomate",0.99,1703
1733,"Mais",0.19,50
1734,"Arachide",1,600
1734,"Fonio",1,95
1734,"Mil",1,200
1734,"Riz",1,840
1735,"Arachide",2.5,200
1735,"Mil",1.5,500
1736,"Mil",3,900
1736,"Niébé",0.25,100
1737,"Arachide",3,400
1737,"Mais",1,150
1737,"Mil",4,600
1738,"Mil",2,800
1739,"Arachide",1,1200
1739,"Mil",2,400
1740,"Arachide",5,700
1740,"Mil",3,1101
1740,"Niébé",4,1200
1741,"Arachide",3,1750
1741,"Mil",2,1050
1741,"Sorgho",2,800
1742,"Arachide",5,2000
1742,"Mais",1,1000
1742,"Mil",4,2500
1743,"Arachide",1,280
1743,"Mil",1,120
1744,"Arachide",3,350
1744,"Mil",3,2500
1744,"Niébé",1,75
1745,"Arachide",2,1500
1745,"Mais",1,450
1745,"Mil",2,1200
1746,"Arachide",1,600
1746,"Mais",1,900
1746,"Mil",1,150
1747,"Arachide",5,1000
1747,"Mil",5,400
1748,"Arachide",0.75,50
1748,"Mil",0.75,200
1749,"Sorgho",0.5,100
1750,"Arachide",3,1260
1750,"Mais",2,180
1750,"Mil",3,800
1751,"Arachide",1,400
1751,"Mais",0.5,80
1751,"Mil",2.5,1000
1751,"Niébé",0.5,200
1752,"Arachide",0.5,50
1752,"Niébé",0.5,100
1753,"Riz",0.5,900
1753,"Sorgho",1.5,1300
1754,"Arachide",3,300
1754,"Mil",2,1200
1754,"Niébé",2,300
1755,"Arachide",3,2000
1755,"Mil",3,1300
1756,"Arachide",0.2,367
1756,"Mais",2.5,2285
1757,"Arachide",2,800
1757,"Mil",2,600
1757,"Niébé",1,100
1758,"Arachide",1.8,250
1759,"Arachide",7,800
1759,"Mil",15,3000
1759,"Niébé",3,125
1760,"Arachide",1,1000
1760,"Mais",0.833333333333333,250
1760,"Mil",2,600
1760,"Niébé",1,200
1760,"Pastèque",3,22000.5
1761,"Arachide",2.5,2750
1761,"Mais",1.5,500
1761,"Mil",1,250
1762,"Arachide",1,945
1762,"Mais",1,200
1762,"Mil",1,400
1763,"Arachide",1,800
1763,"Mais",0.5,240
1763,"Mil",1,504.917657822507
1764,"Arachide",2.5,870
1764,"Mais",1.5,340
1764,"Mil",0.5,210
1764,"Sorgho",0.5,250
1765,"Arachide",2,350
1765,"Mais",1.5,500
1765,"Niébé",0.5,50
1765,"Riz",1,0
1766,"Arachide",4,500
1766,"Mil",3,1300
1766,"Niébé",2,300
1767,"Arachide",1,2000
1768,"Arachide",1.61,380
1768,"Mil",1.7,300
1769,"Arachide",0.25,100
1769,"Mais",0.25,150
1769,"Mil",1,300
1770,"Arachide",2,900
1770,"Mil",3,2500
1771,"Arachide",0.25,200
1771,"Mais",0.64,150
1771,"Sorgho",0.5,100
1772,"Arachide",1.5,1000
1772,"Mil",1.5,400
1773,"Arachide",1.9961,500
1773,"Mais",0.7717,60
1774,"Mais",0.5,20
1774,"Mil",1,100
1775,"Arachide",2,1400
1775,"Mais",0.27,460
1775,"Mil",0.25,366
1776,"Arachide",5,4000
1776,"Mais",2.5,4500
1776,"Mil",3,4500
1777,"Arachide",1,800
1777,"Mais",1.5,300
1777,"Mil",2,1000
1777,"Sorgho",0.5,100
1778,"Arachide",0.25,175
1778,"Mais",0.25,14
1778,"Riz",0.75,150
1779,"Arachide",0.5,35
1779,"Niébé",1,200
1780,"Arachide",1,100
1780,"Niébé",0.8,150
1781,"Mil",2,600
1781,"Riz",1,1050
1781,"Sésame",1,100
1782,"Arachide",1.0323,600
1782,"Mil",2.2455,1100
1783,"Arachide",1.2,920
1783,"Mais",0.75,600
1783,"Sorgho",1.2,110
1784,"Arachide",2,1200
1784,"Mais",2,600
1784,"Mil",2,800
1785,"Mil",3.5,600
1786,"Arachide",0.5,100
1787,"Arachide",0.83,400
1787,"Mil",1.5,500
1787,"Niébé",0.5,300
1788,"Arachide",2,970
1788,"Mais",1,720
1788,"Mil",1.5,480
1789,"Arachide",2,2600
1789,"Mais",2,680
1789,"Riz",2,1600
1789,"Sésame",2,250
1790,"Arachide",0.1875,150
1790,"Mais",0.208333333333333,100
1790,"Mil",0.168506581622856,85
1791,"Mais",0.1966,106.164
1791,"Sorgho",1.2442,800
1792,"Arachide",1,750
1793,"Niébé",3.5,556
1794,"Arachide",5,400
1794,"Mil",3,300
1794,"Pastèque",4,3000
1795,"Riz",0.25,875
1796,"Arachide",2,1700
1796,"Riz",3,1850
1797,"Arachide",2,1000
1797,"Mais",1,250
1797,"Mil",2,1000
1797,"Pastèque",4,40000
1798,"Riz",0.1963,80
1798,"Sorgho",0.025,13
1799,"Riz",5,1000
1800,"Arachide",3,900
1800,"Mil",3,1500
1800,"Niébé",1,100
1801,"Arachide",1,450
1801,"Mil",1.75,800
1802,"Arachide",0.5,490
1802,"Mais",0.75,620
1802,"Riz",0.75,145
1802,"Sorgho",1,540
1803,"Mil",10,790
1803,"Niébé",5,500
1804,"Arachide",2,800
1804,"Mais",1.5,2000
1804,"Mil",0.5,0
1804,"Niébé",0.12,0
1804,"Riz",0.12,43
1805,"Arachide",0.4,200
1805,"Mais",0.2,20
1805,"Mil",0.3,50
1805,"Riz",0.3,50
1806,"Mais",0.75,750
1806,"Riz",0.5,450
1806,"Sorgho",1.5,1000
1807,"Arachide",2,1020
1807,"Mil",2,750
1807,"Niébé",1,80
1808,"Arachide",3,850
1808,"Mil",3,760
1808,"Niébé",2,800
1809,"Arachide",2.1818,210
1809,"Mil",0.3752,300
1810,"Arachide",2,1000
1810,"Mil",2,1500
1811,"Arachide",5.3732,300
1811,"Mil",1.0872,800
1811,"Sorgho",1.4394,430
1812,"Arachide",3,1250
1812,"Mil",2.5,1200
1812,"Niébé",1,60
1813,"Arachide",3,1750
1813,"Mil",2,1700
1813,"Sésame",0.5,45
1814,"Arachide",3,600
1814,"Mais",1,150
1814,"Mil",2,400
1814,"Sésame",2,100
1815,"Arachide",1,350
1815,"Mil",1,300
1815,"Pastèque",1,4667
1816,"Arachide",2,400
1816,"Mais",1,400
1816,"Mil",2,600
1817,"Arachide",2,400
1817,"Mil",1,200
1818,"Mil",0.7,700
1818,"Niébé",0.3,75
1819,"Arachide",1,300
1819,"Mil",3,1200
1819,"Niébé",1,350
1820,"Arachide",1,400
1820,"Mil",2,300
1821,"Arachide",3,2500
1821,"Mais",0.5,250
1821,"Mil",2.5,2200
1821,"Riz",0.5,1000
1821,"Sorgho",0.5,0
1822,"Arachide",5,3800
1823,"Mil",2,0
1824,"Arachide",2.492,3000
1824,"Mil",1.3772,800
1824,"Riz",0.1923,250
1825,"Riz",0.32067,365.737860073333
1826,"Arachide",2,2300
1826,"Mais",1.5,2300
1827,"Arachide",2,500
1827,"Mais",1,200
1827,"Sorgho",4,1000
1828,"Arachide",4,0
1829,"Arachide",0.8,500
1830,"Arachide",2,500
1831,"Arachide",1,800
1831,"Mais",1,300
1831,"Mil",2,600
1832,"Arachide",4,200
1832,"Mil",4.5,1700
1832,"Niébé",1.5,50
1833,"Riz",0.5,900
1834,"Arachide",3,750
1834,"Mil",3,700
1836,"Arachide",2,2000
1836,"Mais",1,420
1836,"Mil",4,1000
1837,"Arachide",2,450
1838,"Mil",7,4500
1839,"Arachide",1,720
1839,"Mil",1,200
1840,"Mais",3,2100
1840,"Riz",2,920
1841,"Arachide",2,450
1841,"Mil",1,700
1841,"Pastèque",1,4667
1842,"Mil",1,600
1842,"Niébé",0.27,40
1843,"Arachide",2.5,150
1843,"Niébé",2.5,800
1844,"Mil",2,1650
1844,"Niébé",0.5,35
1845,"Arachide",2,250
1845,"Mil",2,150
1846,"Arachide",1.5,125
1846,"Mil",0.5,200
1846,"Niébé",0.12,5
1847,"Arachide",2.2511,1800.88
1847,"Mais",1.49608,1500
1847,"Mil",0.36193,500
1847,"Sorgho",1.82761,330
1848,"Arachide",2.5,1000
1848,"Mil",2.5,450
1849,"Arachide",1,350
1849,"Mil",1,400
1850,"Riz",0.2,294
1851,"Arachide",2,1080
1851,"Mais",1.2,200
1851,"Sorgho",0.8,0
1852,"Arachide",3,900
1852,"Mil",4,2000
1853,"Riz",0.5,300
1853,"Sorgho",0.5,400
1854,"Riz",0.75,2625
1855,"Mais",1,490
1856,"Arachide",2,500
1857,"Mais",1,500
1857,"Riz",0.5,350
1858,"Riz",1,700
1859,"Arachide",2,120
1859,"Mil",3,2000
1859,"Niébé",1,200
1860,"Arachide",1,308
1860,"Mil",1,257
1860,"Niébé",0.28,40
1862,"Arachide",0.25,300
1862,"Mil",1,400
1863,"Mil",4,1800
1864,"Arachide",1,300
1864,"Mil",1,250
1865,"Arachide",1,500
1865,"Mais",1,0
1865,"Mil",1,500
1866,"Arachide",0.5833,150
1866,"Sorgho",1.4366,350
1867,"Niébé",1,100
1868,"Riz",0.25,400
1869,"Arachide",0.6732,269.28
1869,"Mil",0.897,500
1870,"Arachide",4,2500
1870,"Mais",2,400
1870,"Mil",4,1000
1870,"Niébé",2,200
1871,"Arachide",2,500
1871,"Mil",3,750
1872,"Mais",1,50
1872,"Mil",1,200
1872,"Niébé",1,150
1873,"Arachide",1,100
1873,"Mais",0.5,25
1873,"Niébé",0.5,50
1874,"Riz",0.75,100
1875,"Riz",0.8,4500
1876,"Mil",2,1000
1876,"Niébé",1,850
1877,"Arachide",4,1000
1878,"Riz",0.5,400
1879,"Arachide",3,600
1879,"Mil",1,350
1880,"Mais",2,200
1880,"Mil",2,600
1881,"Arachide",1,400
1881,"Mil",1,900
1881,"Niébé",1,80
1882,"Arachide",5,600
1882,"Mais",3,150
1882,"Mil",5,800
1883,"Mais",1,1000
1883,"Riz",1,700
1884,"Mil",1,300
1885,"Arachide",2,50
1885,"Mil",3.5,1105
1886,"Mais",1,200
1887,"Arachide",1.2608,50
1888,"Arachide",1.3,400
1888,"Mil",1.75385,450
1889,"Mil",8,4000
1890,"Arachide",4,2500
1890,"Mil",4,300
1891,"Arachide",1.5,575
1891,"Mais",1,550
1891,"Mil",1,500
1892,"Arachide",3,1500
1892,"Mil",1,500
1893,"Arachide",6.5,800
1893,"Mil",11,2200
1893,"Niébé",12,3500
1894,"Arachide",2,600
1894,"Mil",1,800
1894,"Niébé",0.5,50
1895,"Arachide",0.25,300
1895,"Mais",0.5,400
1896,"Arachide",9,5000
1896,"Mais",1,800
1896,"Mil",5,3000
1896,"Sésame",1,200
1897,"Arachide",2,4000
1897,"Mais",2,2000
1897,"Mil",3,4000
1897,"Niébé",1,500
1898,"Arachide",1.1,100
1898,"Mil",0.9,600
1899,"Arachide",4,3000
1899,"Mil",4,1200
1900,"Arachide",2,600
1900,"Mais",1,150
1900,"Mil",1,300
1901,"Riz",0.6076,600
1902,"Arachide",2,1820
1902,"Mais",1.5,1450
1902,"Riz",1,1680
1902,"Sorgho",1,675
1903,"Arachide",2.5,3000
1903,"Mais",2.5,2500
1903,"Riz",1,850
1904,"Arachide",1.25,650
1905,"Mais",1,800
1906,"Arachide",0.5,100
1906,"Niébé",2,600
1907,"Arachide",2.8,150
1907,"Mil",3.5,250
1907,"Niébé",0.07,20
1908,"Arachide",1,200
1908,"Mil",1,300
1909,"Arachide",0.25,120
1909,"Mais",1,250
1909,"Mil",1.2,400
1910,"Arachide",1,1100
1910,"Mais",1.5,2600
1911,"Arachide",0.7,300
1911,"Niébé",0.3,60
1911,"Riz",0.5,400
1912,"Arachide",3,3500
1912,"Mil",1.5,450
1912,"Riz",2,800
1913,"Arachide",0.4,50
1913,"Mil",0.7,600
1913,"Niébé",0.6,50
1914,"Arachide",9,2200
1914,"Mil",7,1800
1915,"Arachide",0.6,400
1915,"Mil",0.6,300
1915,"Riz",0.4,200
1916,"Arachide",1.5798,1100
1917,"Mil",3,1600
1918,"Arachide",5.8103,500
1918,"Mais",1.9455,200
1918,"Sorgho",1.9242,400
1919,"Mais",15,2250
1919,"Mil",15,4500
1920,"Arachide",2,1885
1920,"Mil",10,2100
1920,"Niébé",1,150
1921,"Arachide",2,400
1921,"Mais",2,300
1921,"Mil",2,500
1921,"Sorgho",1,50
1922,"Arachide",2,2200
1922,"Mais",1,50
1922,"Mil",1,1000
1923,"Arachide",3,400
1923,"Mil",2,150
1924,"Arachide",1,250
1924,"Mais",1,200
1924,"Mil",1,200
1924,"Sorgho",1,150
1925,"Mais",1,600
1925,"Riz",1,2000
1926,"Mais",1,250
1926,"Riz",1,500
1927,"Arachide",0.5,150
1927,"Mais",0.5,50
1927,"Riz",1,400
1927,"Sorgho",1,580
1928,"Riz",0.9,5684.21052631579
1929,"Arachide",2,500
1929,"Mil",3,1000
1930,"Riz",0.25,100
1931,"Mais",0.25,150
1931,"Sorgho",1,250
1932,"Arachide",3,1500
1932,"Gombo",1,150
1932,"Mais",1,200
1932,"Mil",3,700
1933,"Mais",0.0722,50
1934,"Riz",0.5,3157.8947368421
1935,"Arachide",5,3500
1935,"Mais",5,2000
1935,"Mil",5,3000
1936,"Arachide",1,850
1936,"Mais",1.5,2500
1937,"Riz",1,3500
1938,"Arachide",1,120
1938,"Bissap",0.5,550
1938,"Niébé",2.5,400
1939,"Arachide",5.5,800
1939,"Niébé",2.5,700
1940,"Mil",1.5,1500
1940,"Niébé",0.5,150
1940,"Riz",0.5,300
1941,"Mais",1.5,950
1941,"Sorgho",0.25,225
1942,"Arachide",1.5,50
1942,"Mil",1.5,200
1943,"Mais",4,100
1943,"Mil",2,300
1944,"Arachide",1,270
1944,"Mais",0.01,3
1944,"Mil",1,150
1945,"Arachide",1,50
1945,"Mil",2,300
1946,"Arachide",1.4,300
1946,"Pastèque",0.2,0
1947,"Mil",0.4,100
1948,"Arachide",1.75,1200
1948,"Mais",1,450
1948,"Mil",1.5,550
1949,"Arachide",4,1600
1949,"Mil",2,300
1950,"Arachide",0.2478,370
1950,"Mais",0.3513,460
1950,"Mil",0.2622,380
1950,"Sorgho",0.4013,450
1951,"Mais",3,450
1951,"Mil",4,100
1951,"Sorgho",2,100
1952,"Arachide",0.5,400
1952,"Mais",0.75,500
1952,"Riz",0.25,300
1953,"Arachide",0.8,400
1953,"Fonio",0.4375,350
1953,"Mais",1,1000
1953,"Mil",1.2,300
1953,"Riz",2,2500
1954,"Arachide",2,600
1954,"Mais",1,400
1954,"Mil",1,350
1954,"Sorgho",1,0
1955,"Arachide",3,750
1955,"Aubergine",1,25
1955,"Mil",5,1500
1955,"Niébé",1,75
1955,"Sésame",1,120
1956,"Arachide",2,800
1956,"Mais",1,400
1956,"Mil",4,1400
1957,"Mais",2,200
1957,"Mil",2,150
1957,"Riz",4,450
1958,"Arachide",2.75,200
1958,"Mais",2,1200
1958,"Mil",2.5,917
1959,"Arachide",0.6,0
1959,"Niébé",1,150
1960,"Arachide",1,1300
1960,"Fonio",0.5,700
1960,"Riz",1,1100
1961,"Arachide",1,2000
1961,"Fonio",1,250
1962,"Arachide",1.5,600
1962,"Mais",0.5,100
1962,"Mil",2,900
1962,"Niébé",0.5,50
1962,"Sorgho",1,400
1963,"Arachide",1,400
1963,"Mais",1,150
1963,"Mil",3,750
1963,"Sésame",2,300
1964,"Arachide",2,440
1964,"Mil",2,700
1965,"Arachide",4,500
1966,"Riz",1,3500
1967,"Mais",1,200
1968,"Arachide",1,1000
1968,"Mais",1,150
1968,"Mil",2,1200
1969,"Arachide",0.25,300
1969,"Riz",0.35,280
1970,"Riz",1.6,1250
1971,"Arachide",3.3817,850
1971,"Diakhatou",0.32753,50
1971,"Mil",5.36301,1200
1972,"Coton",0.3025,150
1972,"Mais",0.5065,400
1972,"Mil",0.775,350
1972,"Niébé",0.1243,40
1972,"Sorgho",0.4194,50
1973,"Sorgho",0.3,70
1974,"Mil",4,3000
1974,"Riz",2,1290
1974,"Sorgho",1,768.31091180867
1975,"Arachide",8,3000
1975,"Mais",1,100
1975,"Mil",7,3000
1977,"Mais",1,50
1977,"Mil",1,1000
1978,"Arachide",1,1000
1978,"Mais",1,700
1978,"Mil",1,1000
1978,"Sorgho",1,800
1979,"Arachide",1.5,700
1979,"Mil",1,210
1980,"Bissap",0.5,250
1980,"Niébé",3,700
1981,"Arachide",3.7,3342
1981,"Sorgho",0.75,780
1982,"Arachide",16,6000
1982,"Mais",1,50
1982,"Mil",12,2000
1982,"Niébé",1,300
1983,"Arachide",10,500
1983,"Mil",7,1800
1984,"Arachide",2,1000
1984,"Mais",1,300
1984,"Mil",2,700
1985,"Arachide",2.5,1000
1985,"Mil",3.5,960
1986,"Arachide",2,350
1986,"Mil",4,700
1986,"Niébé",1,80
1987,"Arachide",2,1200
1988,"Arachide",1,308
1988,"Mil",1,257
1988,"Niébé",0.28,40
1989,"Arachide",1.5,1000
1989,"Mil",2.5,800
1990,"Arachide",4,1000
1990,"Mil",2,1100
1990,"Sorgho",0.75,100
1990,"Sésame",0.5,50
1991,"Arachide",0.75,750
1991,"Riz",1,800
1992,"Arachide",1.2564,400
1992,"Manioc",0.6995,165
1992,"Mil",1.4368,950
1992,"Niébé",0.0123,16
1993,"Arachide",3.5,900
1993,"Mil",4,1000
1993,"Niébé",0.5,100
1994,"Arachide",1,800
1994,"Mais",1,600
1994,"Mil",1,900
1995,"Arachide",1.25,760
1995,"Mais",0.75,425
1995,"Mil",2,800
1996,"Arachide",2,500
1996,"Mais",2,200
1996,"Mil",2,300
1997,"Arachide",2,1800
1998,"Mil",1,600
1999,"Arachide",1,550
1999,"Mil",1,455
1999,"Niébé",1,400
2000,"Arachide",3,1800
2000,"Mil",2,2000
2001,"Arachide",4,1500
2001,"Mais",1,200
2001,"Mil",3,1001
2002,"Arachide",1,280
2002,"Mais",0.5,39
2003,"Arachide",4,1300
2003,"Mais",2,4000
2003,"Mil",1,700
2004,"Niébé",0.5,100
2005,"Arachide",2,1000
2005,"Mil",1.4,700
2006,"Arachide",1,200
2006,"Mil",2,1000
2007,"Arachide",1.5,1350
2007,"Sorgho",1,950
2008,"Arachide",1.5,400
2008,"Mil",2.5,400
2009,"Riz",0.25,875
2010,"Mais",1,800
2011,"Arachide",0.38206,650
2011,"Mil",0.15049,75.9850583257091
2012,"Arachide",7,5000
2012,"Mil",6,3000
2013,"Mil",0.45,150
2014,"Arachide",6,3150
2014,"Mil",4,2050
2015,"Arachide",1,500
2015,"Mil",1,200
2016,"Arachide",3.75,2000
2016,"Mais",3,1500
2017,"Arachide",5.8103,1000
2017,"Mais",1.9455,100
2017,"Mil",0.7128,150
2018,"Arachide",4,1500
2018,"Mil",4,100
2019,"Arachide",1,200
2019,"Mil",2,300
2020,"Arachide",0.731,350
2020,"Sorgho",0.9886,400
2021,"Arachide",4,1000
2021,"Mil",3,1000
2022,"Arachide",1,1300
2022,"Mais",1,300
2022,"Mil",2,400
2023,"Arachide",3,900
2023,"Bissap",1,90
2023,"Mil",3,500
2023,"Sorgho",1,200
2024,"Mais",1,50
2024,"Mil",2,700
2025,"Arachide",1.25,600
2025,"Coton",5,3200
2025,"Mais",1.5,400
2025,"Riz",0.5,0
2025,"Sorgho",2,466
2026,"Arachide",3,1350
2026,"Mil",2,800
2027,"Arachide",1,1200
2027,"Riz",0.5,650
2028,"Arachide",3,2450
2028,"Mais",1,1000
2028,"Mil",2,1850
2029,"Arachide",1,400
2029,"Mil",2,350
2030,"Arachide",7,800
2030,"Niébé",5,0
2031,"Arachide",2,2000
2031,"Mais",2,900
2031,"Mil",2,1000
2032,"Arachide",2,150
2033,"Arachide",1,400
2033,"Mil",1,900
2034,"Niébé",0.5,200
2034,"Riz",0.5,750
2035,"Arachide",2,0
2035,"Mil",0.5,0
2036,"Arachide",10.3432,13000
2036,"Mais",5.106,5500
2036,"Sorgho",1.4075,800
2037,"Arachide",6,1000
2037,"Mil",10,2000
2037,"Niébé",4,700
2038,"Arachide",1,1000
2038,"Gombo",1,2151.42857142857
2038,"Riz",1,800
2039,"Arachide",2,900
2039,"Mil",2,650
2040,"Mais",0.2784,150
2041,"Arachide",0.5,150
2041,"Mil",1,200
2042,"Arachide",8,3400
2042,"Mil",6,2300
2042,"Niébé",3,300
2043,"Arachide",1,100
2043,"Mil",1.8,944
2044,"Aubergine",0.5,2000
2045,"Arachide",5,500
2045,"Mil",3,500
2046,"Arachide",2,110
2046,"Mais",2,400
2046,"Mil",2,300
2047,"Arachide",3,4000
2047,"Mil",3,1900
2048,"Mil",1,300
2049,"Arachide",1.75,470
2049,"Mais",0.75,240
2049,"Mil",1,540
2049,"Piment",0.5,800
2049,"Riz",0.25,175
2049,"Sorgho",0.75,350
2050,"Arachide",10,3000
2050,"Mil",12,2500
2051,"Mais",0.5,100
2052,"Arachide",3,500
2053,"Arachide",2,2000
2054,"Arachide",4,800
2054,"Mais",2,400
2054,"Mil",4,1500
2054,"Sorgho",2,50
2055,"Riz",0.75,1500
2056,"Arachide",1,1500
2056,"Riz",1,700
2057,"Arachide",0.5,300
2057,"Mais",0.25,20
2057,"Mil",1.5,450
2057,"Sorgho",1,300
2058,"Arachide",5,1200
2058,"Mil",3,1500
2058,"Niébé",2,900
2059,"Arachide",5,1200
2059,"Niébé",5,500
2060,"Arachide",3,600
2060,"Mais",2,300
